local code,text,table_name,parent_varname,local code system,code,display,code system,comment
Sleep Wake Disorders,Sleep Wake Disorders,study,research_domain,Research Domain,D012893,Sleep Wake Disorders,urn:oid:2.16.840.1.113883.6.177,
All Co-occurring Conditions,All Co-occurring Conditions,study,research_domain,Research Domain,D013568,All Co-occurring Conditions,urn:oid:2.16.840.1.113883.6.177,
Other,Other,study_meta,Research Domain,Research Domain,Other,Other,urn:oid:2.16.840.1.113883.6.177,
Fetal,Fetal,study_meta,Participant Lifespan Stage,Participant Lifespan Stage,Fetal,Fetal,https://includedcc.org/fhir/code-systems/participant_lifespan_age,
Neonatal,Neonatal,study_meta,Participant Lifespan Stage,Participant Lifespan Stage,Neonatal,Neonatal,https://includedcc.org/fhir/code-systems/participant_lifespan_age,
Pediatric,Pediatric,study_meta,Participant Lifespan Stage,Participant Lifespan Stage,Pediatric,Pediatric,https://includedcc.org/fhir/code-systems/participant_lifespan_age,
Adult,Adult,study_meta,Participant Lifespan Stage,Participant Lifespan Stage,Adult,Adult,https://includedcc.org/fhir/code-systems/participant_lifespan_age,
Medical Record,Medical Record,study_meta,Clinical Data Source Type,Clinical Data Source Type,Medical Record,Medical Record,https://includedcc.org/fhir/CodeSystem/data-dictionary/study_meta/clinical_data_source_type,
Investigator Assessment,Investigator Assessment,study_meta,Clinical Data Source Type,Clinical Data Source Type,Investigator Assessment,Investigator Assessment,https://includedcc.org/fhir/CodeSystem/data-dictionary/study_meta/clinical_data_source_type,
Participant or Caregiver Report,Participant or Caregiver Report,study_meta,Clinical Data Source Type,Clinical Data Source Type,Participant or Caregiver Report,Participant or Caregiver Report,https://includedcc.org/fhir/CodeSystem/data-dictionary/study_meta/clinical_data_source_type,
Other,Other,study_meta,Clinical Data Source Type,Clinical Data Source Type,Other,Other,https://includedcc.org/fhir/CodeSystem/data-dictionary/study_meta/clinical_data_source_type,
Unknown,Unknown,study_meta,Clinical Data Source Type,Clinical Data Source Type,Unknown,Unknown,https://includedcc.org/fhir/CodeSystem/data-dictionary/study_meta/clinical_data_source_type,
Unharmonized Demographic/Clinical Data,Unharmonized Demographic/Clinical Data,study_meta,Data Category,Data Category,Unharmonized Demographic/Clinical Data,Unharmonized Demographic/Clinical Data,https://includedcc.org/fhir/CodeSystem/data-dictionary/study_meta/data_category,
Harmonized Demographic/Clinical Data,Harmonized Demographic/Clinical Data,study_meta,Data Category,Data Category,Harmonized Demographic/Clinical Data,Harmonized Demographic/Clinical Data,https://includedcc.org/fhir/CodeSystem/data-dictionary/study_meta/data_category,
Genomics,Genomics,study_meta,Data Category,Data Category,Genomics,Genomics,https://includedcc.org/fhir/CodeSystem/data-dictionary/study_meta/data_category,
Transcriptomics,Transcriptomics,study_meta,Data Category,Data Category,Transcriptomics,Transcriptomics,https://includedcc.org/fhir/CodeSystem/data-dictionary/study_meta/data_category,
Proteomics,Proteomics,study_meta,Data Category,Data Category,Proteomics,Proteomics,https://includedcc.org/fhir/CodeSystem/data-dictionary/study_meta/data_category,
Metabolomics,Metabolomics,study_meta,Data Category,Data Category,Metabolomics,Metabolomics,https://includedcc.org/fhir/CodeSystem/data-dictionary/study_meta/data_category,
Cognitive/Behavioral,Cognitive/Behavioral,study_meta,Data Category,Data Category,Cognitive/Behavioral,Cognitive/Behavioral,https://includedcc.org/fhir/CodeSystem/data-dictionary/study_meta/data_category,
Immune Maps,Immune Maps,study_meta,Data Category,Data Category,Immune Maps,Immune Maps,https://includedcc.org/fhir/CodeSystem/data-dictionary/study_meta/data_category,
Imaging,Imaging,study_meta,Data Category,Data Category,Imaging,Imaging,https://includedcc.org/fhir/CodeSystem/data-dictionary/study_meta/data_category,
Microbiome,Microbiome,study_meta,Data Category,Data Category,Microbiome,Microbiome,https://includedcc.org/fhir/CodeSystem/data-dictionary/study_meta/data_category,
Other,Other,study_meta,Data Category,Data Category,Other,Other,https://includedcc.org/fhir/CodeSystem/data-dictionary/study_meta/data_category,
NDAR,NDAR,study_meta,GUID Type,GUID Type,NDAR,NDAR,https://includedcc.org/fhir/code-systems/guid_type,
Other,Other,study_meta,GUID Type,GUID Type,Other,Other,https://includedcc.org/fhir/code-systems/guid_type,
No GUID,No GUID,study_meta,GUID Type,GUID Type,No-GUID,No GUID,https://includedcc.org/fhir/code-systems/guid_type,
Study Code,Study Code,dataset_manifest,,dataset_manifest,Study Code,Study Code,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_manifest,
Dataset Name,Dataset Name,dataset_manifest,,dataset_manifest,Dataset Name,Dataset Name,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_manifest,
Dataset External ID,Dataset External ID,dataset_manifest,,dataset_manifest,Dataset External ID,Dataset External ID,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_manifest,
Dataset Global ID,Dataset Global ID,dataset_manifest,,dataset_manifest,Dataset Global ID,Dataset Global ID,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_manifest,
File Name,File Name,dataset_manifest,,dataset_manifest,File Name,File Name,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_manifest,
File Global ID,File Global ID,dataset_manifest,,dataset_manifest,File Global ID,File Global ID,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_manifest,
Study Code,Study Code,dataset_meta,,dataset_meta,Study Code,Study Code,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta,
Dataset Name,Dataset Name,dataset_meta,,dataset_meta,Dataset Name,Dataset Name,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta,
Dataset Description,Dataset Description,dataset_meta,,dataset_meta,Dataset Description,Dataset Description,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta,
Dataset Global ID,Dataset Global ID,dataset_meta,,dataset_meta,Dataset Global ID,Dataset Global ID,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta,
Dataset External ID,Dataset External ID,dataset_meta,,dataset_meta,Dataset External ID,Dataset External ID,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta,
Expected Number of Participants,Expected Number of Participants,dataset_meta,,dataset_meta,Expected Number of Participants,Expected Number of Participants,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta,
Expected Number of Files,Expected Number of Files,dataset_meta,,dataset_meta,Expected Number of Files,Expected Number of Files,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta,
Data Collection Start Year,Data Collection Start Year,dataset_meta,,dataset_meta,Data Collection Start Year,Data Collection Start Year,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta,
Data Collection End Year,Data Collection End Year,dataset_meta,,dataset_meta,Data Collection End Year,Data Collection End Year,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta,
Data Category,Data Category,dataset_meta,,dataset_meta,Data Category,Data Category,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta,
Data Type,Data Type,dataset_meta,,dataset_meta,Data Type,Data Type,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta,
Experimental Strategy,Experimental Strategy,dataset_meta,,dataset_meta,Experimental Strategy,Experimental Strategy,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta,
Experimental Platform,Experimental Platform,dataset_meta,,dataset_meta,Experimental Platform,Experimental Platform,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta,
Publication,Publication,dataset_meta,,dataset_meta,Publication,Publication,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta,
Access Limitations,Access Limitations,dataset_meta,,dataset_meta,Access Limitations,Access Limitations,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta,
Access Requirements,Access Requirements,dataset_meta,,dataset_meta,Access Requirements,Access Requirements,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta,
dbGaP,dbGaP,dataset_meta,,dataset_meta,dbGaP,dbGaP,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta,
Other Repository,Other Repository,dataset_meta,,dataset_meta,Other Repository,Other Repository,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta,
Other Access Authority,Other Access Authority,dataset_meta,,dataset_meta,Other Access Authority,Other Access Authority,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta,
Is Harmonized,Is Harmonized,dataset_meta,,dataset_meta,Is Harmonized,Is Harmonized,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta,
DS-COG-ALL,DS-COG-ALL,dataset_meta,Study Code,Study Code,DS-COG-ALL,DS-COG-ALL,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/study_code,
DS-PCGC,DS-PCGC,dataset_meta,Study Code,Study Code,DS-PCGC,DS-PCGC,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/study_code,
DS360-CHD,DS360-CHD,dataset_meta,Study Code,Study Code,DS360-CHD,DS360-CHD,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/study_code,
DSC,DSC,dataset_meta,Study Code,Study Code,DSC,DSC,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/study_code,
HTP,HTP,dataset_meta,Study Code,Study Code,HTP,HTP,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/study_code,
X01-deSmith,X01-deSmith,dataset_meta,Study Code,Study Code,X01-deSmith,X01-deSmith,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/study_code,
X01-Hakonarson,X01-Hakonarson,dataset_meta,Study Code,Study Code,X01-Hakonarson,X01-Hakonarson,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/study_code,
DS-COG-ALL Unharmonized Demographic/Clinical Data,DS-COG-ALL Unharmonized Demographic/Clinical Data,dataset_meta,Dataset Name,Dataset Name,DS-COG-ALL Unharmonized Demographic/Clinical Data,DS-COG-ALL Unharmonized Demographic/Clinical Data,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/dataset_name,
DS-COG-ALL Whole Genome Sequencing,DS-COG-ALL Whole Genome Sequencing,dataset_meta,Dataset Name,Dataset Name,DS-COG-ALL Whole Genome Sequencing,DS-COG-ALL Whole Genome Sequencing,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/dataset_name,
DS-Connect Unharmonized Demographic/Clinical Data,DS-Connect Unharmonized Demographic/Clinical Data,dataset_meta,Dataset Name,Dataset Name,DS-Connect Unharmonized Demographic/Clinical Data,DS-Connect Unharmonized Demographic/Clinical Data,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/dataset_name,
DS-PCGC Unharmonized Demographic/Clinical Data,DS-PCGC Unharmonized Demographic/Clinical Data,dataset_meta,Dataset Name,Dataset Name,DS-PCGC Unharmonized Demographic/Clinical Data,DS-PCGC Unharmonized Demographic/Clinical Data,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/dataset_name,
DS-PCGC Whole Genome Sequencing,DS-PCGC Whole Genome Sequencing,dataset_meta,Dataset Name,Dataset Name,DS-PCGC Whole Genome Sequencing,DS-PCGC Whole Genome Sequencing,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/dataset_name,
DS360-CHD Unharmonized Demographic/Clinical Data,DS360-CHD Unharmonized Demographic/Clinical Data,dataset_meta,Dataset Name,Dataset Name,DS360-CHD Unharmonized Demographic/Clinical Data,DS360-CHD Unharmonized Demographic/Clinical Data,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/dataset_name,
DS360-CHD Whole Genome Sequencing,DS360-CHD Whole Genome Sequencing,dataset_meta,Dataset Name,Dataset Name,DS360-CHD Whole Genome Sequencing,DS360-CHD Whole Genome Sequencing,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/dataset_name,
HTP Plasma Inflammatory Markers (MSD v1),HTP Plasma Inflammatory Markers (MSD v1),dataset_meta,Dataset Name,Dataset Name,HTP Plasma Inflammatory Markers (MSD v1),HTP Plasma Inflammatory Markers (MSD v1),https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/dataset_name,
HTP Plasma Metabolomics (v1),HTP Plasma Metabolomics (v1),dataset_meta,Dataset Name,Dataset Name,HTP Plasma Metabolomics (v1),HTP Plasma Metabolomics (v1),https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/dataset_name,
HTP Unharmonized Demographic/Clinical Data,HTP Unharmonized Demographic/Clinical Data,dataset_meta,Dataset Name,Dataset Name,HTP Unharmonized Demographic/Clinical Data,HTP Unharmonized Demographic/Clinical Data,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/dataset_name,
HTP Whole Blood RNAseq (v1),HTP Whole Blood RNAseq (v1),dataset_meta,Dataset Name,Dataset Name,HTP Whole Blood RNAseq (v1),HTP Whole Blood RNAseq (v1),https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/dataset_name,
X01-deSmith Unharmonized Demographic/Clinical Data,X01-deSmith Unharmonized Demographic/Clinical Data,dataset_meta,Dataset Name,Dataset Name,X01-deSmith Unharmonized Demographic/Clinical Data,X01-deSmith Unharmonized Demographic/Clinical Data,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/dataset_name,
X01-deSmith Whole Genome Sequencing,X01-deSmith Whole Genome Sequencing,dataset_meta,Dataset Name,Dataset Name,X01-deSmith Whole Genome Sequencing,X01-deSmith Whole Genome Sequencing,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/dataset_name,
X01-Hakonarson RNASeq,X01-Hakonarson RNASeq,dataset_meta,Dataset Name,Dataset Name,X01-Hakonarson RNASeq,X01-Hakonarson RNASeq,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/dataset_name,
X01-Hakonarson Unharmonized Demographic/Clinical Data,X01-Hakonarson Unharmonized Demographic/Clinical Data,dataset_meta,Dataset Name,Dataset Name,X01-Hakonarson Unharmonized Demographic/Clinical Data,X01-Hakonarson Unharmonized Demographic/Clinical Data,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/dataset_name,
X01-Hakonarson Whole Genome Sequencing,X01-Hakonarson Whole Genome Sequencing,dataset_meta,Dataset Name,Dataset Name,X01-Hakonarson Whole Genome Sequencing,X01-Hakonarson Whole Genome Sequencing,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/dataset_name,
Genomics,Genomics,dataset_meta,Data Category,Data Category,Genomics,Genomics,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/data_category,
Metabolomics,Metabolomics,dataset_meta,Data Category,Data Category,Metabolomics,Metabolomics,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/data_category,
Proteomics,Proteomics,dataset_meta,Data Category,Data Category,Proteomics,Proteomics,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/data_category,
Transcriptomics,Transcriptomics,dataset_meta,Data Category,Data Category,Transcriptomics,Transcriptomics,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/data_category,
Unharmonized Demographic/Clinical Data,Unharmonized Demographic/Clinical Data,dataset_meta,Data Category,Data Category,Unharmonized Demographic/Clinical Data,Unharmonized Demographic/Clinical Data,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/data_category,
Bulk RNA-Seq,Bulk RNA-Seq,dataset_meta,Experimental Strategy,Experimental Strategy,Bulk RNA-Seq,Bulk RNA-Seq,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/experimental_strategy,
LCMS Metabolomics,LCMS Metabolomics,dataset_meta,Experimental Strategy,Experimental Strategy,LCMS Metabolomics,LCMS Metabolomics,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/experimental_strategy,
Multiplex Immunoassay,Multiplex Immunoassay,dataset_meta,Experimental Strategy,Experimental Strategy,Multiplex Immunoassay,Multiplex Immunoassay,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/experimental_strategy,
Whole Genome Sequencing,Whole Genome Sequencing,dataset_meta,Experimental Strategy,Experimental Strategy,Whole Genome Sequencing,Whole Genome Sequencing,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/experimental_strategy,
Illumina,Illumina,dataset_meta,Experimental Platform,Experimental Platform,Illumina,Illumina,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/experimental_platform,
Illumina NovaSeq,Illumina NovaSeq,dataset_meta,Experimental Platform,Experimental Platform,Illumina NovaSeq,Illumina NovaSeq,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/experimental_platform,
Meso Scale Discovery,Meso Scale Discovery,dataset_meta,Experimental Platform,Experimental Platform,Meso Scale Discovery,Meso Scale Discovery,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/experimental_platform,
Ultra high-performance liquid chromatography-mass spectrometry (UHPLC-MS),Ultra high-performance liquid chromatography-mass spectrometry (UHPLC-MS),dataset_meta,Experimental Platform,Experimental Platform,Ultra high-performance liquid chromatography-mass spectrometry (UHPLC-MS),Ultra high-performance liquid chromatography-mass spectrometry (UHPLC-MS),https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_meta/experimental_platform,
Study Code,Study Code,dataset_file_manifest,,dataset_file_manifest,Study Code,Study Code,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest,
Participant External ID,"Unique INCLUDE global identifier for the participant, assigned by DCC",dataset_file_manifest,,dataset_file_manifest,Participant External ID,"Unique INCLUDE global identifier for the participant, assigned by DCC",https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest,
Sample External ID,"Unique identifier for sample, assigned by data contributor. A sample is a unique biological material; two samples with two different IDs are biologically distinct.",dataset_file_manifest,,dataset_file_manifest,Sample External ID,"Unique identifier for sample, assigned by data contributor. A sample is a unique biological material; two samples with two different IDs are biologically distinct.",https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest,
Sample Global ID,Sample Global ID,dataset_file_manifest,,dataset_file_manifest,Sample Global ID,Sample Global ID,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest,
File Global ID,"INCLUDE global file identifier, assigned by DCC",dataset_file_manifest,,dataset_file_manifest,File Global ID,"INCLUDE global file identifier, assigned by DCC",https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest,
File Name,"Name of file, assigned by data contributor",dataset_file_manifest,,dataset_file_manifest,File Name,"Name of file, assigned by data contributor",https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest,
File S3 Location,File S3 Location,dataset_file_manifest,,dataset_file_manifest,File S3 Location,File S3 Location,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest,
File Upload Location,File Upload Location,dataset_file_manifest,,dataset_file_manifest,File Upload Location,File Upload Location,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest,
DRS URI,DRS URI,dataset_file_manifest,,dataset_file_manifest,DRS URI,DRS URI,https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest,
File Hash,md5 hash of this file for validation (if known),dataset_file_manifest,,dataset_file_manifest,File Hash,md5 hash of this file for validation (if known),https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest,
Data Access,"Type of access control on this file, determined by DCC",dataset_file_manifest,,dataset_file_manifest,Data Access,"Type of access control on this file, determined by DCC",https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest,
Data Category,"General category of data in file (e.g. Clinical, Genomics, Proteomics, Metabolomics, Immune profiling, Transcriptomics)",dataset_file_manifest,,dataset_file_manifest,Data Category,"General category of data in file (e.g. Clinical, Genomics, Proteomics, Metabolomics, Immune profiling, Transcriptomics)",https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest,
Data Type,"Specific type of data contained in file (e.g. Preprocessed metabolite relative abundance, Absolute protein concentration, Aligned reads, Simple nucleotide variations, GVCF, Gene expression quantifications, Gene fusions, Somatic copy number variations, Somatic structural variations)",dataset_file_manifest,,dataset_file_manifest,Data Type,"Specific type of data contained in file (e.g. Preprocessed metabolite relative abundance, Absolute protein concentration, Aligned reads, Simple nucleotide variations, GVCF, Gene expression quantifications, Gene fusions, Somatic copy number variations, Somatic structural variations)",https://includedcc.org/fhir/CodeSystem/data-dictionary/dataset_file_manifest,
