local code,text,table_name,parent_varname,local code system,code,display,code system,comment
Atrial Septal Defect - Yes,Atrial Septal Defect - Yes,condition,MONDO Code,condition_description,0006664,atrial septal defect,http://purl.obolibrary.org/obo/mondo.owl,
Parent- or caregiver-reported medical diagnosis of asthma at the baseline visit - Yes,Parent- or caregiver-reported medical diagnosis of asthma at the baseline visit - Yes,condition,HPO Code,condition_description,0002099,Asthma,http://purl.obolibrary.org/obo/hp.owl,
Parent- or caregiver-reported medical diagnosis of asthma at the baseline visit - Yes,Parent- or caregiver-reported medical diagnosis of asthma at the baseline visit - Yes,condition,MONDO Code,condition_description,0004979,asthma,http://purl.obolibrary.org/obo/mondo.owl,
Atrioventricular Septal Defect (also called Atrioventricular (AV) Canal and Endocardial Cushion Defect; 0: No; 1: Yes),Atrioventricular Septal Defect (also called Atrioventricular (AV) Canal and Endocardial Cushion Defect; 0: No; 1: Yes),condition,HPO Code,condition_description,0006695,Atrioventricular canal defect,http://purl.obolibrary.org/obo/hp.owl,
Atrioventricular Septal Defect (also called Atrioventricular (AV) Canal and Endocardial Cushion Defect; 0: No; 1: Yes),Atrioventricular Septal Defect (also called Atrioventricular (AV) Canal and Endocardial Cushion Defect; 0: No; 1: Yes),condition,MONDO Code,condition_description,0859565,atrioventricular septal defect,http://purl.obolibrary.org/obo/mondo.owl,
Heart Murmur - Yes,Heart Murmur - Yes,condition,HPO Code,condition_description,0030148,Heart murmur,http://purl.obolibrary.org/obo/hp.owl,
A hole in the heart that did not require surgery to repair - Yes,A hole in the heart that did not require surgery to repair - Yes,condition,HPO Code,condition_description,0001671,Abnormal cardiac septum morphology,http://purl.obolibrary.org/obo/hp.owl,
A hole in the heart that did not require surgery to repair - Yes,A hole in the heart that did not require surgery to repair - Yes,condition,MONDO Code,condition_description,0002078,heart septal defect,http://purl.obolibrary.org/obo/mondo.owl,
Mitral Valve Defect - Yes,Mitral Valve Defect - Yes,condition,HPO Code,condition_description,0001633,Abnormal mitral valve morphology,http://purl.obolibrary.org/obo/hp.owl,
Mitral Valve Defect - Yes,Mitral Valve Defect - Yes,condition,MONDO Code,condition_description,0003767,mitral valve disorder,http://purl.obolibrary.org/obo/mondo.owl,
Parent- or caregiver-reported medical diagnosis of type 2 or adult-onset diabetes at the baseline visit - Yes,Parent- or caregiver-reported medical diagnosis of type 2 or adult-onset diabetes at the baseline visit - Yes,condition,HPO Code,condition_description,0005978,Type II diabetes mellitus,http://purl.obolibrary.org/obo/hp.owl,
Parent- or caregiver-reported medical diagnosis of type 2 or adult-onset diabetes at the baseline visit - Yes,Parent- or caregiver-reported medical diagnosis of type 2 or adult-onset diabetes at the baseline visit - Yes,condition,MONDO Code,condition_description,0005148,type 2 diabetes mellitus,http://purl.obolibrary.org/obo/mondo.owl,
Parent- or caregiver-reported medical diagnosis of hypertension at the baseline visit - Yes,Parent- or caregiver-reported medical diagnosis of hypertension at the baseline visit - Yes,condition,HPO Code,condition_description,0000822,Hypertension,http://purl.obolibrary.org/obo/hp.owl,
Parent- or caregiver-reported medical diagnosis of hypertension at the baseline visit - Yes,Parent- or caregiver-reported medical diagnosis of hypertension at the baseline visit - Yes,condition,MONDO Code,condition_description,0005044,hypertensive disorder,http://purl.obolibrary.org/obo/mondo.owl,
Average height in centimeters of two consecutive measurements within 0.635 cm (0.25 in).,Average height in centimeters of two consecutive measurements within 0.635 cm (0.25 in).,condition,Other Code,condition_description,8302-2,Body Height,https://loinc.org/,
Average weight in kilograms of two consecutive measurements within 0.045 kg (0.1 lb).,Average weight in kilograms of two consecutive measurements within 0.045 kg (0.1 lb).,condition,Other Code,condition_description,29463-7,Body Weight,https://loinc.org/,
Body mass index calculated by dividing weight in kilograms by height in meters squared.,Body mass index calculated by dividing weight in kilograms by height in meters squared.,condition,Other Code,condition_description,39156-5,Body Mass Index,https://loinc.org/,
Average waist circumference in centimeters of two consecutive measurements within 2 cm.,Average waist circumference in centimeters of two consecutive measurements within 2 cm.,condition,Other Code,condition_description,8280-0,Waist Circumference at umbilicus by Tape measure,https://loinc.org/,
The average of two consecutive resting systolic blood pressure measurements in millimeters of mercury (mmHg).,The average of two consecutive resting systolic blood pressure measurements in millimeters of mercury (mmHg).,condition,Other Code,condition_description,8480-6,Systolic blood pressure,https://loinc.org/,
The average of two consecutive resting diastolic blood pressure measurements in millimeters of mercury (mmHg).,The average of two consecutive resting diastolic blood pressure measurements in millimeters of mercury (mmHg).,condition,Other Code,condition_description,8462-4,Diastolic blood pressure,https://loinc.org/,
The average of two consecutive measures of resting heart rate in beats per minute taken during the resting blood pressure assessment.,The average of two consecutive measures of resting heart rate in beats per minute taken during the resting blood pressure assessment.,condition,Other Code,condition_description,40443-4,Heart rate --resting,https://loinc.org/,
Diagnosis of Down syndrome - Yes,Diagnosis of Down syndrome - Yes,condition,MONDO Code,condition_description,0008608,Down syndrome,http://purl.obolibrary.org/obo/mondo.owl,
