local code,text,table_name,parent_varname,local code system,code,display,code system,comment
Headache,Headache,condition,MONDO Code,condition_description,0021146,headache disorder,http://purl.obolibrary.org/obo/mondo.owl,
Hypothyroidism,Hypothyroidism,condition,HPO Code,condition_description,0000821,Hypothyroidism,http://purl.obolibrary.org/obo/hp.owl,
Hypothyroidism,Hypothyroidism,condition,MONDO Code,condition_description,0005420,hypothyroidism,http://purl.obolibrary.org/obo/mondo.owl,
Hypotonia,Hypotonia,condition,HPO Code,condition_description,0001252,Hypotonia,http://purl.obolibrary.org/obo/hp.owl,
Myopia,Myopia,condition,HPO Code,condition_description,0000545,Myopia,http://purl.obolibrary.org/obo/hp.owl,
Myopia,Myopia,condition,MONDO Code,condition_description,0001384,myopia (disease),http://purl.obolibrary.org/obo/mondo.owl,
Obesity,Obesity,condition,HPO Code,condition_description,0001513,Obesity,http://purl.obolibrary.org/obo/hp.owl,
Obesity,Obesity,condition,MONDO Code,condition_description,0011122,obesity disorder,http://purl.obolibrary.org/obo/mondo.owl,
Obstructive sleep apnea,Obstructive sleep apnea,condition,HPO Code,condition_description,0002870,Obstructive sleep apnea,http://purl.obolibrary.org/obo/hp.owl,
Obstructive sleep apnea,Obstructive sleep apnea,condition,MONDO Code,condition_description,0007147,obstructive sleep apnea syndrome,http://purl.obolibrary.org/obo/mondo.owl,
Other ENT history,Other ENT history,condition,MONDO Code,condition_description,0024623,otorhinolaryngologic disease,http://purl.obolibrary.org/obo/mondo.owl,
Other GI history,Other GI history,condition,HPO Code,condition_description,0011024,Abnormality of the gastrointestinal tract,http://purl.obolibrary.org/obo/hp.owl,
Other GI history,Other GI history,condition,MONDO Code,condition_description,0004335,digestive system disease,http://purl.obolibrary.org/obo/mondo.owl,
Other neuro history,Other neuro history,condition,HPO Code,condition_description,0000707,Abnormality of the nervous system,http://purl.obolibrary.org/obo/hp.owl,
Other neuro history,Other neuro history,condition,MONDO Code,condition_description,0005071,nervous system disorder,http://purl.obolibrary.org/obo/mondo.owl,
Other Skeletal history,Other Skeletal history,condition,HPO Code,condition_description,0000924,Abnormality of the skeletal system,http://purl.obolibrary.org/obo/hp.owl,
Other Skeletal history,Other Skeletal history,condition,MONDO Code,condition_description,0005172,skeletal system disorder,http://purl.obolibrary.org/obo/mondo.owl,
Sensorineural hearing loss,Sensorineural hearing loss,condition,HPO Code,condition_description,0000407,Sensorineural hearing impairment,http://purl.obolibrary.org/obo/hp.owl,
Sensorineural hearing loss,Sensorineural hearing loss,condition,MONDO Code,condition_description,0020678,sensorineural hearing loss disorder,http://purl.obolibrary.org/obo/mondo.owl,
Sleep apnea - general,Sleep apnea - general,condition,HPO Code,condition_description,0010535,Sleep apnea,http://purl.obolibrary.org/obo/hp.owl,
Sleep apnea - general,Sleep apnea - general,condition,MONDO Code,condition_description,0005296,sleep apnea syndrome,http://purl.obolibrary.org/obo/mondo.owl,
Snores,Snores,condition,HPO Code,condition_description,0025267,Snoring,http://purl.obolibrary.org/obo/hp.owl,
Tonsillectomy,Tonsillectomy,condition,MAXO Code,condition_description,0001081,tonsillectomy,http://purl.obolibrary.org/obo/maxo.owl,
Ventricular septal defect (VSD),Ventricular septal defect (VSD),condition,HPO Code,condition_description,0001629,Ventricular septal defect,http://purl.obolibrary.org/obo/hp.owl,
Ventricular septal defect (VSD),Ventricular septal defect (VSD),condition,MONDO Code,condition_description,0002070,ventricular septal defect (disease),http://purl.obolibrary.org/obo/mondo.owl,
High cholesterol,High cholesterol,condition,HPO Code,condition_description,0003124,Hypercholesterolemia,http://purl.obolibrary.org/obo/hp.owl,
Hypertension,Hypertension,condition,HPO Code,condition_description,0000822,Hypertension,http://purl.obolibrary.org/obo/hp.owl,
Hypertension,Hypertension,condition,MONDO Code,condition_description,0005044,hypertensive disorder,http://purl.obolibrary.org/obo/mondo.owl,
Other autoimmune disease,Other autoimmune disease,condition,HPO Code,condition_description,0002960,Autoimmunity,http://purl.obolibrary.org/obo/hp.owl,
Other autoimmune disease,Other autoimmune disease,condition,MONDO Code,condition_description,0007179,autoimmune disease,http://purl.obolibrary.org/obo/mondo.owl,
Congestive heart failure,Congestive heart failure,condition,HPO Code,condition_description,0001635,Congestive heart failure,http://purl.obolibrary.org/obo/hp.owl,
Congestive heart failure,Congestive heart failure,condition,MONDO Code,condition_description,0005009,congestive heart failure,http://purl.obolibrary.org/obo/mondo.owl,
Dysphagia,Dysphagia,condition,HPO Code,condition_description,0002015,Dysphagia,http://purl.obolibrary.org/obo/hp.owl,
Epilepsy,Epilepsy,condition,HPO Code,condition_description,0001250,Seizure,http://purl.obolibrary.org/obo/hp.owl,
Epilepsy,Epilepsy,condition,MONDO Code,condition_description,0005027,epilepsy,http://purl.obolibrary.org/obo/mondo.owl,
Febrile seizure,Febrile seizure,condition,HPO Code,condition_description,0032894,Seizure precipitated by febrile infection,http://purl.obolibrary.org/obo/hp.owl,
Other cardiac history,Other cardiac history,condition,MONDO Code,condition_description,0005267,heart disease,http://purl.obolibrary.org/obo/mondo.owl,
Astigmatism,Astigmatism,condition,HPO Code,condition_description,0000483,Astigmatism,http://purl.obolibrary.org/obo/hp.owl,
Astigmatism,Astigmatism,condition,MONDO Code,condition_description,0011284,astigmatism (disease),http://purl.obolibrary.org/obo/mondo.owl,
Cataracts,Cataracts,condition,HPO Code,condition_description,0000518,Cataract,http://purl.obolibrary.org/obo/hp.owl,
Cataracts,Cataracts,condition,MONDO Code,condition_description,0005129,cataract (disease),http://purl.obolibrary.org/obo/mondo.owl,
Other eye history,Other eye history,condition,HPO Code,condition_description,0000478,Abnormality of the eye,http://purl.obolibrary.org/obo/hp.owl,
Other eye history,Other eye history,condition,MONDO Code,condition_description,0005328,eye disorder,http://purl.obolibrary.org/obo/mondo.owl,
Mosaic trisomy 21,Mosaic trisomy 21,condition,MONDO Code,condition_description,0700127,mosaic trisomy 21,http://purl.obolibrary.org/obo/mondo.owl,
Alzheimer's disease,Alzheimer's disease,condition,HPO Code,condition_description,0002511,Alzheimer disease,http://purl.obolibrary.org/obo/hp.owl,
Alzheimer's disease,Alzheimer's disease,condition,MONDO Code,condition_description,0004975,Alzheimer disease,http://purl.obolibrary.org/obo/mondo.owl,
Atopic dermatitis/Eczema,Atopic dermatitis/Eczema,condition,HPO Code,condition_description,0000964,Eczema,http://purl.obolibrary.org/obo/hp.owl,
Atopic dermatitis/Eczema,Atopic dermatitis/Eczema,condition,MONDO Code,condition_description,0004980,atopic eczema,http://purl.obolibrary.org/obo/mondo.owl,
Calcium deficiency,Calcium deficiency,condition,HPO Code,condition_description,0002901,Hypocalcemia,http://purl.obolibrary.org/obo/hp.owl,
Cognitive decline,Cognitive decline,condition,HPO Code,condition_description,0001268,Mental deterioration,http://purl.obolibrary.org/obo/hp.owl,
Depression,Depression,condition,HPO Code,condition_description,0000716,Depression,http://purl.obolibrary.org/obo/hp.owl,
Depression,Depression,condition,MONDO Code,condition_description,0002050,depressive disorder,http://purl.obolibrary.org/obo/mondo.owl,
Memory loss,Memory loss,condition,HPO Code,condition_description,0002354,Memory impairment,http://purl.obolibrary.org/obo/hp.owl,
Vitamin B deficiency,Vitamin B deficiency,condition,MONDO Code,condition_description,0042976,vitamin B deficiency,http://purl.obolibrary.org/obo/mondo.owl,
Headache cluster,Headache cluster,condition,HPO Code,condition_description,0012199,Cluster headache,http://purl.obolibrary.org/obo/hp.owl,
Headache cluster,Headache cluster,condition,MONDO Code,condition_description,0043537,cluster headache syndrome,http://purl.obolibrary.org/obo/mondo.owl,
Unknown hearing loss,Unknown hearing loss,condition,HPO Code,condition_description,0000365,Hearing impairment,http://purl.obolibrary.org/obo/hp.owl,
Unknown hearing loss,Unknown hearing loss,condition,MONDO Code,condition_description,0005365,hearing loss disorder,http://purl.obolibrary.org/obo/mondo.owl,
Atrial septal defect (ASD),Atrial septal defect (ASD),condition,HPO Code,condition_description,0001631,Atrial septal defect,http://purl.obolibrary.org/obo/hp.owl,
Atrial septal defect (ASD),Atrial septal defect (ASD),condition,MONDO Code,condition_description,0006664,atrial septal defect,http://purl.obolibrary.org/obo/mondo.owl,
Folliculitis,Folliculitis,condition,HPO Code,condition_description,0025084,Folliculitis,http://purl.obolibrary.org/obo/hp.owl,
Folliculitis,Folliculitis,condition,MONDO Code,condition_description,0006552,folliculitis,http://purl.obolibrary.org/obo/mondo.owl,
Grave's hyperthyroidism,Grave's hyperthyroidism,condition,HPO Code,condition_description,0100647,Graves disease,http://purl.obolibrary.org/obo/hp.owl,
Grave's hyperthyroidism,Grave's hyperthyroidism,condition,MONDO Code,condition_description,0005364,Graves disease,http://purl.obolibrary.org/obo/mondo.owl,
Hashimoto's hypothyroidism,Hashimoto's hypothyroidism,condition,HPO Code,condition_description,0000872,Hashimoto thyroiditis,http://purl.obolibrary.org/obo/hp.owl,
Hashimoto's hypothyroidism,Hashimoto's hypothyroidism,condition,MONDO Code,condition_description,0007699,Hashimoto thyroiditis,http://purl.obolibrary.org/obo/mondo.owl,
Hidradenitis suppurativa,Hidradenitis suppurativa,condition,HPO Code,condition_description,0040154,Acne inversa,http://purl.obolibrary.org/obo/hp.owl,
Hidradenitis suppurativa,Hidradenitis suppurativa,condition,MONDO Code,condition_description,0006559,hidradenitis suppurativa,http://purl.obolibrary.org/obo/mondo.owl,
Low testosterone,Low testosterone,condition,HPO Code,condition_description,0040171,Decreased serum testosterone concentration,http://purl.obolibrary.org/obo/hp.owl,
Other skin conditions,Other skin conditions,condition,HPO Code,condition_description,0000951,Abnormality of the skin,http://purl.obolibrary.org/obo/hp.owl,
Other skin conditions,Other skin conditions,condition,MONDO Code,condition_description,0005093,skin disorder,http://purl.obolibrary.org/obo/mondo.owl,
Reactive airway disease,Reactive airway disease,condition,MONDO Code,condition_description,0100470,reactive airway disease,http://purl.obolibrary.org/obo/mondo.owl,
Seborrheic dermatitis,Seborrheic dermatitis,condition,HPO Code,condition_description,0001051,Seborrheic dermatitis,http://purl.obolibrary.org/obo/hp.owl,
Seborrheic dermatitis,Seborrheic dermatitis,condition,MONDO Code,condition_description,0006608,seborrheic dermatitis (disease),http://purl.obolibrary.org/obo/mondo.owl,
PTSD,PTSD,condition,HPO Code,condition_description,0033676,Posttraumatic stress symptom,http://purl.obolibrary.org/obo/hp.owl,
PTSD,PTSD,condition,MONDO Code,condition_description,0005146,post-traumatic stress disorder,http://purl.obolibrary.org/obo/mondo.owl,
Athlete's foot,Athlete's foot,condition,HPO Code,condition_description,0032259,Chronic tinea infection,http://purl.obolibrary.org/obo/hp.owl,
Athlete's foot,Athlete's foot,condition,MONDO Code,condition_description,0005984,tinea pedis,http://purl.obolibrary.org/obo/mondo.owl,
Patent foramen ovale (PFO),Patent foramen ovale (PFO),condition,HPO Code,condition_description,0001655,Patent foramen ovale,http://purl.obolibrary.org/obo/hp.owl,
Patent foramen ovale (PFO),Patent foramen ovale (PFO),condition,MONDO Code,condition_description,0020439,patent foramen ovale (disease),http://purl.obolibrary.org/obo/mondo.owl,
Strabismus,Strabismus,condition,HPO Code,condition_description,0000486,Strabismus,http://purl.obolibrary.org/obo/hp.owl,
Strabismus,Strabismus,condition,MONDO Code,condition_description,0003432,strabismus,http://purl.obolibrary.org/obo/mondo.owl,
Strabismus surgery,Strabismus surgery,condition,MAXO Code,condition_description,0025006,strabismus surgery,http://purl.obolibrary.org/obo/maxo.owl,
Amblyopia,Amblyopia,condition,HPO Code,condition_description,0000646,Amblyopia,http://purl.obolibrary.org/obo/hp.owl,
Amblyopia,Amblyopia,condition,MONDO Code,condition_description,0001020,amblyopia (disease),http://purl.obolibrary.org/obo/mondo.owl,
Other metabolic/endocrine history,Other metabolic/endocrine history,condition,HPO Code,condition_description,0000118,Phenotypic abnormality,http://purl.obolibrary.org/obo/hp.owl,
Other metabolic/endocrine history,Other metabolic/endocrine history,condition,MONDO Code,condition_description,0000001,disease or disorder,http://purl.obolibrary.org/obo/mondo.owl,
Overweight,Overweight,condition,HPO Code,condition_description,0025502,Overweight,http://purl.obolibrary.org/obo/hp.owl,
Toenail fungus,Toenail fungus,condition,MONDO Code,condition_description,0100504,fungal infection of the toenail,http://purl.obolibrary.org/obo/mondo.owl,
Vitamin D deficiency,Vitamin D deficiency,condition,HPO Code,condition_description,0100512,Low levels of vitamin D,http://purl.obolibrary.org/obo/hp.owl,
Vitamin D deficiency,Vitamin D deficiency,condition,MONDO Code,condition_description,0100471,vitamin D deficiency,http://purl.obolibrary.org/obo/mondo.owl,
Other cancer history,Other cancer history,condition,HPO Code,condition_description,0002664,Neoplasm,http://purl.obolibrary.org/obo/hp.owl,
Other cancer history,Other cancer history,condition,MONDO Code,condition_description,0004992,cancer,http://purl.obolibrary.org/obo/mondo.owl,
Other Urogenital history,Other Urogenital history,condition,HPO Code,condition_description,0000119,Abnormality of the genitourinary system,http://purl.obolibrary.org/obo/hp.owl,
Other Urogenital history,Other Urogenital history,condition,MONDO Code,condition_description,0019356,urogenital tract malformation,http://purl.obolibrary.org/obo/mondo.owl,
Diverticulitis,Diverticulitis,condition,HPO Code,condition_description,0005222,Bowel diverticulosis,http://purl.obolibrary.org/obo/hp.owl,
Diverticulitis,Diverticulitis,condition,MONDO Code,condition_description,0004235,diverticulitis,http://purl.obolibrary.org/obo/mondo.owl,
Dysrhythmia,Dysrhythmia,condition,HPO Code,condition_description,0011675,Arrhythmia,http://purl.obolibrary.org/obo/hp.owl,
Dysrhythmia,Dysrhythmia,condition,MONDO Code,condition_description,0007263,cardiac rhythm disease,http://purl.obolibrary.org/obo/mondo.owl,
Hemorrhoids,Hemorrhoids,condition,HPO Code,condition_description,0032551,Hemorrhoids,http://purl.obolibrary.org/obo/hp.owl,
Hemorrhoids,Hemorrhoids,condition,MONDO Code,condition_description,0004872,hemorrhoid,http://purl.obolibrary.org/obo/mondo.owl,
Other Pulmonary/Respiratory disease,Other Pulmonary/Respiratory disease,condition,HPO Code,condition_description,0002086,Abnormality of the respiratory system,http://purl.obolibrary.org/obo/hp.owl,
Other Pulmonary/Respiratory disease,Other Pulmonary/Respiratory disease,condition,MONDO Code,condition_description,0005087,respiratory system disorder,http://purl.obolibrary.org/obo/mondo.owl,
Adenoidectomy,Adenoidectomy,condition,MAXO Code,condition_description,0001029,adenoidectomy,http://purl.obolibrary.org/obo/maxo.owl,
Asthma,Asthma,condition,HPO Code,condition_description,0002099,Asthma,http://purl.obolibrary.org/obo/hp.owl,
Asthma,Asthma,condition,MONDO Code,condition_description,0004979,asthma,http://purl.obolibrary.org/obo/mondo.owl,
Bipolar,Bipolar,condition,HPO Code,condition_description,0007302,Bipolar affective disorder,http://purl.obolibrary.org/obo/hp.owl,
Bipolar,Bipolar,condition,MONDO Code,condition_description,0004985,bipolar disorder,http://purl.obolibrary.org/obo/mondo.owl,
Catatonia,Catatonia,condition,MONDO Code,condition_description,0800105,catatonia,http://purl.obolibrary.org/obo/mondo.owl,
Ear tubes,Ear tubes,condition,MAXO Code,condition_description,0009044,myringotomy and insertion of tympanic ventilation tube,http://purl.obolibrary.org/obo/maxo.owl,
Hyperopia,Hyperopia,condition,HPO Code,condition_description,0000540,Hypermetropia,http://purl.obolibrary.org/obo/hp.owl,
Hyperopia,Hyperopia,condition,MONDO Code,condition_description,0004891,hyperopia,http://purl.obolibrary.org/obo/mondo.owl,
Recurrent otitis media,Recurrent otitis media,condition,HPO Code,condition_description,0000403,Recurrent otitis media,http://purl.obolibrary.org/obo/hp.owl,
Recurrent otitis media,Recurrent otitis media,condition,MONDO Code,condition_description,0008162,"otitis media, susceptibility to",http://purl.obolibrary.org/obo/mondo.owl,
Regression,Regression,condition,HPO Code,condition_description,0002376,Developmental regression,http://purl.obolibrary.org/obo/hp.owl,
Tricuspid valve regurgitation,Tricuspid valve regurgitation,condition,HPO Code,condition_description,0005180,Tricuspid regurgitation,http://purl.obolibrary.org/obo/hp.owl,
Tricuspid valve regurgitation,Tricuspid valve regurgitation,condition,MONDO Code,condition_description,0002870,tricuspid valve insufficiency,http://purl.obolibrary.org/obo/mondo.owl,
Subclinical hypothyroidism,Subclinical hypothyroidism,condition,HPO Code,condition_description,0008223,Compensated hypothyroidism,http://purl.obolibrary.org/obo/hp.owl,
Behavioral disorder,Behavioral disorder,condition,HPO Code,condition_description,0000708,Behavioral abnormality,http://purl.obolibrary.org/obo/hp.owl,
Bradycardia,Bradycardia,condition,HPO Code,condition_description,0001662,Bradycardia,http://purl.obolibrary.org/obo/hp.owl,
Eustachian tube dysfunction,Eustachian tube dysfunction,condition,HPO Code,condition_description,0040115,Abnormal Eustachian tube morphology,http://purl.obolibrary.org/obo/hp.owl,
Eustachian tube dysfunction,Eustachian tube dysfunction,condition,MONDO Code,condition_description,0004866,eustachian tube disease,http://purl.obolibrary.org/obo/mondo.owl,
Other psych history,Other psych history,condition,MONDO Code,condition_description,0002025,psychiatric disorder,http://purl.obolibrary.org/obo/mondo.owl,
Tachycardia,Tachycardia,condition,HPO Code,condition_description,0001649,Tachycardia,http://purl.obolibrary.org/obo/hp.owl,
Retinoblastoma,Retinoblastoma,condition,HPO Code,condition_description,0009919,Retinoblastoma,http://purl.obolibrary.org/obo/hp.owl,
Retinoblastoma,Retinoblastoma,condition,MONDO Code,condition_description,0008380,retinoblastoma,http://purl.obolibrary.org/obo/mondo.owl,
Seasonal allergies,Seasonal allergies,condition,HPO Code,condition_description,0012395,Seasonal allergy,http://purl.obolibrary.org/obo/hp.owl,
Seasonal allergies,Seasonal allergies,condition,MONDO Code,condition_description,0005324,seasonal allergic rhinitis,http://purl.obolibrary.org/obo/mondo.owl,
Psoriasis,Psoriasis,condition,HPO Code,condition_description,0003765,Psoriasiform dermatitis,http://purl.obolibrary.org/obo/hp.owl,
Psoriasis,Psoriasis,condition,MONDO Code,condition_description,0005083,psoriasis,http://purl.obolibrary.org/obo/mondo.owl,
Pharyngitis,Pharyngitis,condition,HPO Code,condition_description,0025439,Pharyngitis,http://purl.obolibrary.org/obo/hp.owl,
Pharyngitis,Pharyngitis,condition,MONDO Code,condition_description,0002258,pharyngitis,http://purl.obolibrary.org/obo/mondo.owl,
Patent ductus arteriosus (PDA),Patent ductus arteriosus (PDA),condition,HPO Code,condition_description,0001643,Patent ductus arteriosus,http://purl.obolibrary.org/obo/hp.owl,
Patent ductus arteriosus (PDA),Patent ductus arteriosus (PDA),condition,MONDO Code,condition_description,0011827,patent ductus arteriosus,http://purl.obolibrary.org/obo/mondo.owl,
Transient Hearing Loss,Transient Hearing Loss,condition,HPO Code,condition_description,0012779,Transient hearing impairment,http://purl.obolibrary.org/obo/hp.owl,
Chronic constipation,Chronic constipation,condition,HPO Code,condition_description,0012450,Chronic constipation,http://purl.obolibrary.org/obo/hp.owl,
Chronic constipation,Chronic constipation,condition,MONDO Code,condition_description,0002203,constipation disorder,http://purl.obolibrary.org/obo/mondo.owl,
Boils,Boils,condition,HPO Code,condition_description,0011132,Chronic furunculosis,http://purl.obolibrary.org/obo/hp.owl,
Boils,Boils,condition,MONDO Code,condition_description,0025419,furunculosis,http://purl.obolibrary.org/obo/mondo.owl,
Celiac disease,Celiac disease,condition,HPO Code,condition_description,0002608,Celiac disease,http://purl.obolibrary.org/obo/hp.owl,
Celiac disease,Celiac disease,condition,MONDO Code,condition_description,0005130,celiac disease,http://purl.obolibrary.org/obo/mondo.owl,
Keratoconus,Keratoconus,condition,HPO Code,condition_description,0000563,Keratoconus,http://purl.obolibrary.org/obo/hp.owl,
Keratoconus,Keratoconus,condition,MONDO Code,condition_description,0015486,keratoconus (disease),http://purl.obolibrary.org/obo/mondo.owl,
Pulmonary hypertension,Pulmonary hypertension,condition,HPO Code,condition_description,0030875,Abnormality of pulmonary circulation,http://purl.obolibrary.org/obo/hp.owl,
Pulmonary hypertension,Pulmonary hypertension,condition,MONDO Code,condition_description,0005149,pulmonary hypertension,http://purl.obolibrary.org/obo/mondo.owl,
Solid tumor,Solid tumor,condition,MONDO Code,condition_description,0005070,neoplasm (disease),http://purl.obolibrary.org/obo/mondo.owl,
Rheumatoid arthritis - adult,Rheumatoid arthritis - adult,condition,HPO Code,condition_description,0001370,Rheumatoid arthritis,http://purl.obolibrary.org/obo/hp.owl,
Rheumatoid arthritis - adult,Rheumatoid arthritis - adult,condition,MONDO Code,condition_description,0008383,rheumatoid arthritis,http://purl.obolibrary.org/obo/mondo.owl,
High triglycerides,High triglycerides,condition,HPO Code,condition_description,0002155,Hypertriglyceridemia,http://purl.obolibrary.org/obo/hp.owl,
High triglycerides,High triglycerides,condition,MONDO Code,condition_description,0005347,Hypertriglyceridemia,http://purl.obolibrary.org/obo/mondo.owl,
Conductive hearing loss,Conductive hearing loss,condition,HPO Code,condition_description,0000405,Conductive hearing impairment,http://purl.obolibrary.org/obo/hp.owl,
Conductive hearing loss,Conductive hearing loss,condition,MONDO Code,condition_description,0020679,conductive hearing loss disorder,http://purl.obolibrary.org/obo/mondo.owl,
Hearing aids,Hearing aids,condition,MAXO Code,condition_description,0009030,hearing aid usage,http://purl.obolibrary.org/obo/maxo.owl,
ADD/ADHD,ADD/ADHD,condition,HPO Code,condition_description,0007018,Attention deficit hyperactivity disorder,http://purl.obolibrary.org/obo/hp.owl,
ADD/ADHD,ADD/ADHD,condition,MONDO Code,condition_description,0007743,attention deficit-hyperactivity disorder,http://purl.obolibrary.org/obo/mondo.owl,
Autism spectrum disorder,Autism spectrum disorder,condition,HPO Code,condition_description,0000729,Autistic behavior,http://purl.obolibrary.org/obo/hp.owl,
Autism spectrum disorder,Autism spectrum disorder,condition,MONDO Code,condition_description,0005258,autism spectrum disorder,http://purl.obolibrary.org/obo/mondo.owl,
Food dermatitis,Food dermatitis,condition,MONDO Code,condition_description,0100505,food dermatitis,http://purl.obolibrary.org/obo/mondo.owl,
Frequent/Recurrent pneumonia,Frequent/Recurrent pneumonia,condition,HPO Code,condition_description,0002090,Pneumonia,http://purl.obolibrary.org/obo/hp.owl,
Frequent/Recurrent pneumonia,Frequent/Recurrent pneumonia,condition,MONDO Code,condition_description,0005249,pneumonia,http://purl.obolibrary.org/obo/mondo.owl,
Obsessive compulsive disorder,Obsessive compulsive disorder,condition,HPO Code,condition_description,0000722,Obsessive-compulsive behavior,http://purl.obolibrary.org/obo/hp.owl,
Obsessive compulsive disorder,Obsessive compulsive disorder,condition,MONDO Code,condition_description,0008114,obsessive-compulsive disorder,http://purl.obolibrary.org/obo/mondo.owl,
Other Nutrition history,Other Nutrition history,condition,MONDO Code,condition_description,0005137,nutritional disorder,http://purl.obolibrary.org/obo/mondo.owl,
Neonatal Complication Other,Neonatal Complication Other,condition,Other Code,condition_description,C168498,Neonatal Complication,http://purl.obolibrary.org/obo/ncit.owl,
Central sleep apnea,Central sleep apnea,condition,HPO Code,condition_description,0010536,Central sleep apnea,http://purl.obolibrary.org/obo/hp.owl,
Central sleep apnea,Central sleep apnea,condition,MONDO Code,condition_description,0004731,central sleep apnea syndrome,http://purl.obolibrary.org/obo/mondo.owl,
Nasolacriminal duct surgery,Nasolacriminal duct surgery,condition,MAXO Code,condition_description,0025005,nasolacrimal duct surgery,http://purl.obolibrary.org/obo/maxo.owl,
Aortic valve regurgitation,Aortic valve regurgitation,condition,HPO Code,condition_description,0001659,Aortic regurgitation,http://purl.obolibrary.org/obo/hp.owl,
Aortic valve regurgitation,Aortic valve regurgitation,condition,MONDO Code,condition_description,0005648,aortic valve insufficiency,http://purl.obolibrary.org/obo/mondo.owl,
Gallstones,Gallstones,condition,HPO Code,condition_description,0001081,Cholelithiasis,http://purl.obolibrary.org/obo/hp.owl,
Gallstones,Gallstones,condition,MONDO Code,condition_description,0005346,gallstones,http://purl.obolibrary.org/obo/mondo.owl,
Rash,Rash,condition,HPO Code,condition_description,0000988,Skin rash,http://purl.obolibrary.org/obo/hp.owl,
Rash,Rash,condition,MONDO Code,condition_description,0006547,exanthem (disease),http://purl.obolibrary.org/obo/mondo.owl,
Alopecia areata,Alopecia areata,condition,HPO Code,condition_description,0002232,Patchy alopecia,http://purl.obolibrary.org/obo/hp.owl,
Alopecia areata,Alopecia areata,condition,MONDO Code,condition_description,0005340,alopecia areata,http://purl.obolibrary.org/obo/mondo.owl,
Developmental coordination disorder,Developmental coordination disorder,condition,MONDO Code,condition_description,0004922,developmental coordination disorder,http://purl.obolibrary.org/obo/mondo.owl,
Infantile spasms,Infantile spasms,condition,HPO Code,condition_description,0012469,Infantile spasms,http://purl.obolibrary.org/obo/hp.owl,
Infantile spasms,Infantile spasms,condition,MONDO Code,condition_description,0018097,West syndrome,http://purl.obolibrary.org/obo/mondo.owl,
Learning difficulty,Learning difficulty,condition,HPO Code,condition_description,0001328,Specific learning disability,http://purl.obolibrary.org/obo/hp.owl,
